Day Number: 38
3073.1225879,2135.88256108
734.293470104,425.766260747
-1794.56000255,613.331872028
597.24717968,253.06453133
431.31942337,141.914230512
69.8688770047,1098.98063785
550.529077585,-312.230254432
475.332493103,203.795101944
1537.22182116,948.467239594
391.900442862,312.063912567
636.313201045,-57.2798330632
396.258286136,-149.151192923
-7681.10856942,2732.45637182
298.182938845,315.558028301
806.634732688,329.734327841
-592.884856332,932.671021922
404.556765624,-234.69288886
-134.402149937,416.667105444
369.539983014,468.669074413
2219.90953484,896.120502288
881.81815074,-112.543834306
744.990145251,-337.255630894
149.719452342,577.19709063
-77810.596113,234363.355884
-307.286074399,-123.758943741
728.551685399,-220.834909252
708.358343604,1082.72586432
634.700223747,70.1910632694
455.370057067,-50.2875390736
-13297.7661875,5159.78792496
386.059479025,361.384293003
735.094310972,-2058.7647564
-263.908709614,-2620.23502448
-392.601948321,47.1788512799
483.570985805,-188.559202834
514.894674457,464.427262253
904.813380302,161.968666831
550.091567113,352.680944616
-24.3084515622,117.58544266
136.738738036,122.702606054
161.972675779,-21.4070750935
266.461965368,212.861744563
102.699988305,181.83511762
564.632881342,395.953339839
364.469450318,183.403518358
-120.517179288,343.442001494
278.101037716,-404.98559577
37.5770920107,420.136844847
473.064828127,243.027440334
636.319423951,525.42398836
111636.181746,17019.9874724
-482.23499649,2780.5949954
157.756163526,153.310581183
365.338839535,322.377072575
1668.89468187,108.582139756
552.92709152,57.140451977
836.05451708,323.718660871
-13.068196514,504.479780461
-373.813665349,-2484.80295941
351.029106219,-94.4516148971
206.006135031,113.463803902
1044.98523303,-303.139757807
-361.733529893,583.769759172
188.783047864,261.927617696
1273.77321505,565.845183094
531.304531448,79.1927910147
-594.844656666,-2691.95126822
21.0568429019,-50.8031124603
379.409004538,129.351835001
34.0464201963,-399.37025483
196.297454885,35.0609125239
429.82630069,414.599871399
739.243940435,-12.0786954142
212.559993404,1037.96515748
-588.67116523,2789.73132703
2461.34898863,-4673.47918421
782.388655253,333.384778082
-249.509057705,361.389195137
216.761012562,-146.563655396
-8.96358276305,-234.73813291
256.94369824,158.922219554
532.146671365,249.224422179
491.546232845,104.856265911
2351.5210099,2754.41353137
421.813685321,551.353006795
-213.039989133,280.864831785
359.047950105,-32.8465352595
-533.99888929,373.678709508
-281.230586635,-959.569654795
3543.62717042,-97.1404931976
5.76635194023,179.150169026
-907.125873509,15525.4611063
138.404495904,61.3084886637
4236.23378788,20551.8378973
55.5428531274,92.0100950433
373.81056266,125.435672169
-363.965659096,58.7778667105
203.672452504,195.19840447
595.980354422,923.114267461
284.252329925,69.3705615035
